device_id,window_id,label,dC,dL,dP,dE,dF,dS,dT,cyc_per_us,lsu_per_cyc,cpi_per_cyc,exc_per_cyc,fold_per_cyc
1,410,1,15000000,6265,6801,2765,5785,0,100000,150.000000,0.000418,0.000453,0.000184,0.000386
1,411,1,15000001,6077,6824,2864,6507,0,100000,150.000015,0.000405,0.000455,0.000191,0.000434
1,412,1,14999999,6131,6231,2665,6821,0,100000,149.999985,0.000409,0.000415,0.000178,0.000455
1,413,1,15000000,6801,7459,2756,6212,0,100000,150.000000,0.000453,0.000497,0.000184,0.000414
1,414,1,15000000,6327,5984,2911,5326,0,100000,150.000000,0.000422,0.000399,0.000194,0.000355
1,415,1,15000000,5467,6607,2773,6629,0,100000,150.000000,0.000364,0.000440,0.000185,0.000442
1,416,1,15000000,6399,6281,2738,5945,0,100000,150.000000,0.000427,0.000419,0.000183,0.000396
1,417,1,15000000,6160,6179,2921,4951,0,100000,150.000000,0.000411,0.000412,0.000195,0.000330
1,418,1,15000000,6416,6157,2765,6584,0,100000,150.000000,0.000428,0.000410,0.000184,0.000439
1,419,1,15000000,6290,6591,2866,5837,0,100000,150.000000,0.000419,0.000439,0.000191,0.000389
1,420,1,15000001,5884,6520,2665,5910,0,100000,150.000015,0.000392,0.000435,0.000178,0.000394
1,421,1,14999999,6666,6707,2842,6194,0,100000,149.999985,0.000444,0.000447,0.000189,0.000413
1,422,1,15000000,6207,6846,2963,5926,0,100000,150.000000,0.000414,0.000456,0.000198,0.000395
1,423,1,15000000,5872,6689,2727,4859,0,100000,150.000000,0.000391,0.000446,0.000182,0.000324
1,424,1,15000000,6549,6503,2887,6143,0,100000,150.000000,0.000437,0.000434,0.000192,0.000410
1,425,1,15000000,6433,6115,2704,6650,0,100000,150.000000,0.000429,0.000408,0.000180,0.000443
1,426,1,15000000,6763,6937,2735,5441,0,100000,150.000000,0.000451,0.000462,0.000182,0.000363
1,427,1,15000000,6355,6722,2953,5605,0,100000,150.000000,0.000424,0.000448,0.000197,0.000374
1,428,1,15000000,6219,6124,2961,6565,0,100000,150.000000,0.000415,0.000408,0.000197,0.000438
1,429,1,15000000,6409,6899,2726,6193,0,100000,150.000000,0.000427,0.000460,0.000182,0.000413
1,430,1,15000000,5553,6650,2882,6064,0,100000,150.000000,0.000370,0.000443,0.000192,0.000404
1,431,1,15000000,6006,7100,2918,7076,0,100000,150.000000,0.000400,0.000473,0.000195,0.000472
1,432,1,15000000,6580,6302,2754,6934,0,100000,150.000000,0.000439,0.000420,0.000184,0.000462
1,433,1,15000000,6038,6302,2648,6117,0,100000,150.000000,0.000403,0.000420,0.000177,0.000408
1,434,1,15000000,6336,6450,2934,6436,0,100000,150.000000,0.000422,0.000430,0.000196,0.000429
1,435,1,15000000,5980,6427,2725,5861,0,100000,150.000000,0.000399,0.000428,0.000182,0.000391
1,436,1,15000000,6103,6726,2687,5392,0,100000,150.000000,0.000407,0.000448,0.000179,0.000359
1,437,1,15000000,6191,6220,2881,6332,0,100000,150.000000,0.000413,0.000415,0.000192,0.000422
1,438,1,15000000,6830,7238,2705,6318,0,100000,150.000000,0.000455,0.000483,0.000180,0.000421
1,439,1,15000000,6478,6725,2846,4435,0,100000,150.000000,0.000432,0.000448,0.000190,0.000296
1,440,1,15000000,6446,6156,2785,5504,0,100000,150.000000,0.000430,0.000410,0.000186,0.000367
1,441,1,15000000,6352,6647,2764,6527,0,100000,150.000000,0.000423,0.000443,0.000184,0.000435
1,442,1,15000000,6136,6495,2664,6021,0,100000,150.000000,0.000409,0.000433,0.000178,0.000401
1,443,1,15000000,6145,6743,2881,5180,0,100000,150.000000,0.000410,0.000450,0.000192,0.000345
1,444,1,15000000,6061,6773,2735,6792,0,100000,150.000000,0.000404,0.000452,0.000182,0.000453
1,445,1,15000000,6937,6620,2743,7086,0,100000,150.000000,0.000462,0.000441,0.000183,0.000472
1,446,1,15000000,6290,6549,2649,5266,0,100000,150.000000,0.000419,0.000437,0.000177,0.000351
1,447,1,15000000,6331,6958,2735,6512,0,100000,150.000000,0.000422,0.000464,0.000182,0.000434
1,448,1,15000000,6454,6742,2687,5921,0,100000,150.000000,0.000430,0.000449,0.000179,0.000395
1,449,1,15000000,6492,6620,2905,5223,0,100000,150.000000,0.000433,0.000441,0.000194,0.000348
1,450,1,15000000,6255,5950,2944,5645,0,100000,150.000000,0.000417,0.000397,0.000196,0.000376
1,451,1,15000000,5957,6242,2903,6762,0,100000,150.000000,0.000397,0.000416,0.000194,0.000451
1,452,1,15000000,7129,6602,2855,6417,0,100000,150.000000,0.000475,0.000440,0.000190,0.000428
1,453,1,15000000,6658,6889,2688,4729,0,100000,150.000000,0.000444,0.000459,0.000179,0.000315
1,454,1,15000000,6967,5868,2944,7088,0,100000,150.000000,0.000464,0.000391,0.000196,0.000473
1,455,1,15000000,6772,6334,2670,5842,0,100000,150.000000,0.000451,0.000422,0.000178,0.000389
1,456,1,15000000,6458,6446,2686,5819,0,100000,150.000000,0.000431,0.000430,0.000179,0.000388
1,457,1,15000000,5999,6563,2902,5122,0,100000,150.000000,0.000400,0.000438,0.000193,0.000341
1,458,1,15000000,7007,6275,2921,6705,0,100000,150.000000,0.000467,0.000418,0.000195,0.000447
1,459,1,15000000,5871,6340,2846,4498,0,100000,150.000000,0.000391,0.000423,0.000190,0.000300
1,460,1,15000000,6379,6074,2742,5727,0,100000,150.000000,0.000425,0.000405,0.000183,0.000382
1,461,1,15000000,6296,5833,2808,6530,0,100000,150.000000,0.000420,0.000389,0.000187,0.000435
1,462,1,15000000,6236,6534,2741,6361,0,100000,150.000000,0.000416,0.000436,0.000183,0.000424
1,463,1,15000000,5769,6490,2886,6281,0,100000,150.000000,0.000385,0.000433,0.000192,0.000419
1,464,1,15000000,5544,5981,2728,6401,0,100000,150.000000,0.000370,0.000399,0.000182,0.000427
1,465,1,15000000,6671,6735,2867,6645,0,100000,150.000000,0.000445,0.000449,0.000191,0.000443
1,466,1,15000000,6395,6675,2763,5581,0,100000,150.000000,0.000426,0.000445,0.000184,0.000372
1,467,1,15000000,6149,6452,2926,5846,0,100000,150.000000,0.000410,0.000430,0.000195,0.000390
1,468,1,15000000,6039,6756,2890,6583,0,100000,150.000000,0.000403,0.000450,0.000193,0.000439
1,469,1,15000000,5933,6810,2802,5973,0,100000,150.000000,0.000396,0.000454,0.000187,0.000398
1,470,1,15000000,5753,6616,2826,5188,0,100000,150.000000,0.000384,0.000441,0.000188,0.000346
1,471,1,15000000,6172,6137,2774,6985,0,100000,150.000000,0.000411,0.000409,0.000185,0.000466
1,472,1,15000000,6076,6445,2703,5868,0,100000,150.000000,0.000405,0.000430,0.000180,0.000391
1,473,1,15000000,6688,6338,2665,5637,0,100000,150.000000,0.000446,0.000423,0.000178,0.000376
1,474,1,15000000,6050,6111,2851,6252,0,100000,150.000000,0.000403,0.000407,0.000190,0.000417
1,475,1,15000000,6241,6640,2895,6362,0,100000,150.000000,0.000416,0.000443,0.000193,0.000424
