device_id,window_id,label,dC,dL,dP,dE,dF,dS,dT,cyc_per_us,lsu_per_cyc,cpi_per_cyc,exc_per_cyc,fold_per_cyc,
2,105,0,14999994,5034,4885,2759,4960,2208,100000,149.999939,0.000336,0.000326,0.000184,0.000331
2,106,0,15000000,4928,5793,2665,5143,2988,100000,150.000000,0.000329,0.000386,0.000178,0.000343
2,107,0,15000006,4629,5262,2882,4981,2731,100000,150.000061,0.000309,0.000351,0.000192,0.000332
2,108,0,14999994,4275,5822,2734,4956,2087,100000,149.999939,0.000285,0.000388,0.000182,0.000330
2,109,0,15000000,5158,5230,2773,5185,2910,100000,150.000000,0.000344,0.000349,0.000185,0.000346
2,110,0,15000006,4273,5491,2717,4967,2006,100000,150.000061,0.000285,0.000366,0.000181,0.000331
2,111,0,14999994,4559,6405,2904,4962,2213,100000,149.999939,0.000304,0.000427,0.000194,0.000331
2,112,0,15000000,4769,5750,2775,5175,2604,100000,150.000000,0.000318,0.000383,0.000185,0.000345
2,113,0,15000006,4546,5466,2904,4982,2645,100000,150.000061,0.000303,0.000364,0.000194,0.000332
2,114,0,14999994,4753,5634,2688,5163,2802,100000,149.999939,0.000317,0.000376,0.000179,0.000344
2,115,0,15000000,4978,5724,2665,5178,1905,100000,150.000000,0.000332,0.000382,0.000178,0.000345
2,116,0,15000006,4599,5556,2832,4967,2183,100000,150.000061,0.000307,0.000370,0.000189,0.000331
2,117,0,14999994,4758,5150,2881,5210,2195,100000,149.999939,0.000317,0.000343,0.000192,0.000347
2,118,0,15000000,4597,6178,2717,5142,3034,100000,150.000000,0.000306,0.000412,0.000181,0.000343
2,119,0,15000006,4750,5534,2881,4994,2532,100000,150.000061,0.000317,0.000369,0.000192,0.000333
2,120,0,14999994,4959,4730,2881,5198,2190,100000,149.999939,0.000331,0.000315,0.000192,0.000347
2,121,0,15000000,4741,5776,2903,5195,2141,100000,150.000000,0.000316,0.000385,0.000194,0.000346
2,122,0,15000006,4830,5896,2834,4961,2191,100000,150.000061,0.000322,0.000393,0.000189,0.000331
2,123,0,14999994,4696,5471,2904,4925,2428,100000,149.999939,0.000313,0.000365,0.000194,0.000328
2,124,0,15000000,4769,4984,2904,5185,2382,100000,150.000000,0.000318,0.000332,0.000194,0.000346
2,125,0,15000006,5095,5757,2672,4969,2109,100000,150.000061,0.000340,0.000384,0.000178,0.000331
2,126,0,14999994,4780,5033,2687,5175,2296,100000,149.999939,0.000319,0.000336,0.000179,0.000345
2,127,0,15000000,4657,6357,2757,5206,2059,100000,150.000000,0.000310,0.000424,0.000184,0.000347
2,128,0,15000006,4956,5825,2881,4972,2391,100000,150.000061,0.000330,0.000388,0.000192,0.000331
2,129,0,14999994,4646,5427,2881,4940,2400,100000,149.999939,0.000310,0.000362,0.000192,0.000329
2,130,0,15000000,4842,5138,2904,5154,3141,100000,150.000000,0.000323,0.000343,0.000194,0.000344
2,131,0,15000006,4567,5349,2664,4957,2658,100000,150.000061,0.000304,0.000357,0.000178,0.000330
2,132,0,14999994,4676,6463,2689,4945,2386,100000,149.999939,0.000312,0.000431,0.000179,0.000330
2,133,0,15000000,4667,5898,2881,5180,1513,100000,150.000000,0.000311,0.000393,0.000192,0.000345
2,134,0,15000006,4829,5514,2881,4961,2603,100000,150.000061,0.000322,0.000368,0.000192,0.000331
2,135,0,14999994,4663,5871,2881,5198,2548,100000,149.999939,0.000311,0.000391,0.000192,0.000347
2,136,0,15000000,4877,6072,2665,5184,2706,100000,150.000000,0.000325,0.000405,0.000178,0.000346
2,137,0,15000006,4660,5286,2904,4956,2482,100000,150.000061,0.000311,0.000352,0.000194,0.000330
2,138,0,14999994,4652,5287,2797,5188,2617,100000,149.999939,0.000310,0.000352,0.000186,0.000346
2,139,0,15000000,4522,5111,2687,5181,2639,100000,150.000000,0.000301,0.000341,0.000179,0.000345
2,140,0,15000006,4765,5997,2903,5005,2656,100000,150.000061,0.000318,0.000400,0.000194,0.000334
2,141,0,14999994,4623,4821,2741,4938,2444,100000,149.999939,0.000308,0.000321,0.000183,0.000329
2,142,0,15000000,4600,5767,2881,5175,2473,100000,150.000000,0.000307,0.000384,0.000192,0.000345
2,143,0,15000006,4955,5723,2881,4957,2508,100000,150.000061,0.000330,0.000382,0.000192,0.000330
2,144,0,14999994,4831,5321,2756,4955,2538,100000,149.999939,0.000322,0.000355,0.000184,0.000330
2,145,0,15000000,4566,5654,2687,5184,2730,100000,150.000000,0.000304,0.000377,0.000179,0.000346
2,146,0,15000006,4678,5754,2903,4949,2519,100000,150.000061,0.000312,0.000384,0.000194,0.000330
2,147,0,14999994,4504,5167,2664,4925,2157,100000,149.999939,0.000300,0.000344,0.000178,0.000328
2,148,0,15000000,5249,5717,2816,5196,2047,100000,150.000000,0.000350,0.000381,0.000188,0.000346
2,149,0,15000006,4465,5557,2881,4964,2709,100000,150.000061,0.000298,0.000370,0.000192,0.000331
2,150,0,14999994,4764,5128,2665,5175,2196,100000,149.999939,0.000318,0.000342,0.000178,0.000345
2,151,0,15000000,4651,5542,2665,5170,2427,100000,150.000000,0.000310,0.000369,0.000178,0.000345
2,152,0,15000006,4721,5720,2881,4992,2726,100000,150.000061,0.000315,0.000381,0.000192,0.000333
2,153,0,14999994,4434,5920,2734,5198,2249,100000,149.999939,0.000296,0.000395,0.000182,0.000347
2,154,0,15000000,4961,5988,2757,5183,2227,100000,150.000000,0.000331,0.000399,0.000184,0.000346
2,155,0,15000006,4918,5880,2717,4972,1929,100000,150.000061,0.000328,0.000392,0.000181,0.000331
2,156,0,14999994,4587,4812,2881,4921,2759,100000,149.999939,0.000306,0.000321,0.000192,0.000328
2,157,0,15000000,4756,5054,2665,5187,2376,100000,150.000000,0.000317,0.000337,0.000178,0.000346
2,158,0,15000006,4700,5893,2881,4958,2499,100000,150.000061,0.000313,0.000393,0.000192,0.000331
2,159,0,14999994,4580,5899,2686,5201,2247,100000,149.999939,0.000305,0.000393,0.000179,0.000347
2,160,0,15000000,4475,6095,2734,5196,2979,100000,150.000000,0.000298,0.000406,0.000182,0.000346
2,161,0,15000006,5022,5864,2881,4948,2459,100000,150.000061,0.000335,0.000391,0.000192,0.000330
2,162,0,14999994,4892,4922,2717,5162,2117,100000,149.999939,0.000326,0.000328,0.000181,0.000344
2,163,0,15000000,4996,5572,2881,5202,2405,100000,150.000000,0.000333,0.000371,0.000192,0.000347
2,164,0,15000006,4784,5856,2664,4969,2643,100000,150.000061,0.000319,0.000390,0.000178,0.000331
2,165,0,14999994,4830,5176,2903,4950,2446,100000,149.999939,0.000322,0.000345,0.000194,0.000330
2,166,0,15000000,5109,6547,2881,5149,2106,100000,150.000000,0.000341,0.000436,0.000192,0.000343
2,167,0,15000006,4773,5497,2881,4980,2256,100000,150.000061,0.000318,0.000366,0.000192,0.000332
2,168,0,14999994,4505,4943,2881,4939,2161,100000,149.999939,0.000300,0.000330,0.000192,0.000329
2,169,0,15000000,4726,5316,2718,5185,2670,100000,150.000000,0.000315,0.000354,0.000181,0.000346
2,170,0,15000006,5110,6089,2881,4949,2574,100000,150.000061,0.000341,0.000406,0.000192,0.000330
2,171,0,14999994,4774,4717,2866,5205,2266,100000,149.999939,0.000318,0.000314,0.000191,0.000347
2,172,0,15000000,4678,6417,2882,5188,2871,100000,150.000000,0.000312,0.000428,0.000192,0.000346
2,173,0,15000006,4861,5392,2881,4991,3035,100000,150.000061,0.000324,0.000359,0.000192,0.000333
2,174,0,14999994,4680,5177,2881,5188,2672,100000,149.999939,0.000312,0.000345,0.000192,0.000346
2,175,0,15000000,4913,5932,2757,5199,2576,100000,150.000000,0.000328,0.000395,0.000184,0.000347
2,176,0,15000006,4501,5661,2665,4993,2559,100000,150.000061,0.000300,0.000377,0.000178,0.000333
2,177,0,14999994,4546,5178,2881,5196,2217,100000,149.999939,0.000303,0.000345,0.000192,0.000346
2,178,0,15000000,4900,6164,2903,5157,2775,100000,150.000000,0.000327,0.000411,0.000194,0.000344
2,179,0,15000006,5027,5043,2665,4981,2776,100000,150.000061,0.000335,0.000336,0.000178,0.000332
2,180,0,14999994,4592,4891,2882,4937,2674,100000,149.999939,0.000306,0.000326,0.000192,0.000329
2,181,0,15000000,4663,5669,2735,5191,2538,100000,150.000000,0.000311,0.000378,0.000182,0.000346
2,182,0,15000006,4570,5514,2881,4945,2322,100000,150.000061,0.000305,0.000368,0.000192,0.000330
2,183,0,14999994,4296,5278,2904,5217,1814,100000,149.999939,0.000286,0.000352,0.000194,0.000348
2,184,0,15000000,4849,5802,2881,5166,2626,100000,150.000000,0.000323,0.000387,0.000192,0.000344
2,185,0,15000006,4630,5794,2881,4986,2252,100000,150.000061,0.000309,0.000386,0.000192,0.000332
2,186,0,14999994,4483,5326,2828,4941,2541,100000,149.999939,0.000299,0.000355,0.000189,0.000329
2,187,0,15000000,4928,5277,2756,5182,2556,100000,150.000000,0.000329,0.000352,0.000184,0.000345
2,188,0,15000006,4750,5901,2904,4973,2584,100000,150.000061,0.000317,0.000393,0.000194,0.000332
2,189,0,14999994,4682,5939,2757,5170,2436,100000,149.999939,0.000312,0.000396,0.000184,0.000345
2,190,0,15000000,4638,5757,2757,5162,2042,100000,150.000000,0.000309,0.000384,0.000184,0.000344
2,191,0,15000006,4534,5904,2881,4980,2717,100000,150.000061,0.000302,0.000394,0.000192,0.000332
2,192,0,14999994,4828,6004,2881,4936,2654,100000,149.999939,0.000322,0.000400,0.000192,0.000329
2,193,0,15000000,4766,5925,2665,5171,2565,100000,150.000000,0.000318,0.000395,0.000178,0.000345
2,194,0,15000006,4490,5205,2757,4940,2435,100000,150.000061,0.000299,0.000347,0.000184,0.000329
2,195,0,14999994,4436,6608,2881,5165,2413,100000,149.999939,0.000296,0.000441,0.000192,0.000344
2,196,0,15000000,4579,5709,2906,5202,1661,100000,150.000000,0.000305,0.000381,0.000194,0.000347
2,197,0,15000006,4720,5806,2833,4966,2935,100000,150.000061,0.000315,0.000387,0.000189,0.000331
2,198,0,14999994,4858,5775,2881,5194,2062,100000,149.999939,0.000324,0.000385,0.000192,0.000346
2,199,0,15000000,5075,5062,2731,5164,2714,100000,150.000000,0.000338,0.000337,0.000182,0.000344
2,200,0,15000006,5011,5292,2665,4984,2181,100000,150.000061,0.000334,0.000353,0.000178,0.000332
